,architecture,downstream,pre-training,number_of_samples,model_name,f1_macro_mean,f1_macro_std,f1_macro_count
1121,ViT_T16,PlantDataset,Derma,10,lr,0.5764689225150623,0.02370788534568927,100
1122,ViT_T16,PlantDataset,Derma,3,dc,0.0030710172744721686,0.0,100
1123,ViT_T16,PlantDataset,Derma,3,knn,0.375842823166837,0.02967837628504212,100
1124,ViT_T16,PlantDataset,Derma,3,lr,0.42614958905521105,0.029932305194649872,100
1125,ViT_T16,PlantDataset,Derma,30,dc,0.0030710172744721686,0.0,100
1126,ViT_T16,PlantDataset,Derma,30,knn,0.5642978111407494,0.021076223883474923,100
1127,ViT_T16,PlantDataset,Derma,30,lr,0.6857405779506281,0.017157606994599922,100
1128,ViT_T16,PlantDataset,ImageNet_1k_SL_WinKawaks,1,dc,0.0030710172744721686,0.0,100
1129,ViT_T16,PlantDataset,ImageNet_1k_SL_WinKawaks,1,knn,0.3422362935122947,0.04300356864044561,100
1130,ViT_T16,PlantDataset,ImageNet_1k_SL_WinKawaks,1,lr,0.3609156358112919,0.04215614821241691,100
1131,ViT_T16,PlantDataset,ImageNet_1k_SL_WinKawaks,10,dc,0.0030710172744721686,0.0,100
1132,ViT_T16,PlantDataset,ImageNet_1k_SL_WinKawaks,10,knn,0.5554427666536929,0.027351708932921822,100
1133,ViT_T16,PlantDataset,ImageNet_1k_SL_WinKawaks,10,lr,0.670364644716871,0.02046094635939185,100
1134,ViT_T16,PlantDataset,ImageNet_1k_SL_WinKawaks,3,dc,0.0030710172744721686,0.0,100
1135,ViT_T16,PlantDataset,ImageNet_1k_SL_WinKawaks,3,knn,0.45042473003618033,0.028583268685821454,100
1136,ViT_T16,PlantDataset,ImageNet_1k_SL_WinKawaks,3,lr,0.5240123730817472,0.028868874979824828,100
1137,ViT_T16,PlantDataset,ImageNet_1k_SL_WinKawaks,30,dc,0.0030710172744721686,0.0,100
1138,ViT_T16,PlantDataset,ImageNet_1k_SL_WinKawaks,30,knn,0.6427736608416805,0.025304249936147855,100
1139,ViT_T16,PlantDataset,ImageNet_1k_SL_WinKawaks,30,lr,0.7721722205995336,0.016473182433870647,100
1140,ViT_T16,PlantDataset,ImageNet_1k_SSL_Dino,1,dc,0.0030710172744721686,0.0,100
1141,ViT_T16,PlantDataset,ImageNet_1k_SSL_Dino,1,knn,0.39681644228977736,0.04231051684731736,100
1142,ViT_T16,PlantDataset,ImageNet_1k_SSL_Dino,1,lr,0.4030814462647156,0.03909317161854032,100
1143,ViT_T16,PlantDataset,ImageNet_1k_SSL_Dino,10,dc,0.0030710172744721686,0.0,100
1144,ViT_T16,PlantDataset,ImageNet_1k_SSL_Dino,10,knn,0.634961269533875,0.025747476820261832,100
1145,ViT_T16,PlantDataset,ImageNet_1k_SSL_Dino,10,lr,0.7425798556919709,0.021489846035519008,100
1146,ViT_T16,PlantDataset,ImageNet_1k_SSL_Dino,3,dc,0.0030710172744721686,0.0,100
1147,ViT_T16,PlantDataset,ImageNet_1k_SSL_Dino,3,knn,0.5264883090951761,0.03289806174136482,100
1148,ViT_T16,PlantDataset,ImageNet_1k_SSL_Dino,3,lr,0.5854501327962827,0.032581218003906946,100
1149,ViT_T16,PlantDataset,ImageNet_1k_SSL_Dino,30,dc,0.0030710172744721686,0.0,100
1150,ViT_T16,PlantDataset,ImageNet_1k_SSL_Dino,30,knn,0.7272776061297535,0.019284737831722187,100
1151,ViT_T16,PlantDataset,ImageNet_1k_SSL_Dino,30,lr,0.8317739730883027,0.015172384486028038,100
1152,ViT_T16,PlantDataset,ImageNet_AugReg,1,dc,0.0030710172744721686,0.0,100
1153,ViT_T16,PlantDataset,ImageNet_AugReg,1,knn,0.04727387599621868,0.010655231554569435,100
1154,ViT_T16,PlantDataset,ImageNet_AugReg,1,lr,0.09313347977427705,0.020789186161534298,100
1155,ViT_T16,PlantDataset,ImageNet_AugReg,10,dc,0.0030710172744721686,0.0,100
1156,ViT_T16,PlantDataset,ImageNet_AugReg,10,knn,0.07545201212542207,0.023150380631846844,100
1157,ViT_T16,PlantDataset,ImageNet_AugReg,10,lr,0.4606709665974371,0.026209098152054716,100
1158,ViT_T16,PlantDataset,ImageNet_AugReg,3,dc,0.0030710172744721686,0.0,100
1159,ViT_T16,PlantDataset,ImageNet_AugReg,3,knn,0.06423145532936018,0.011204436882829035,100
1160,ViT_T16,PlantDataset,ImageNet_AugReg,3,lr,0.2576006435279972,0.03311068520034697,100
1161,ViT_T16,PlantDataset,ImageNet_AugReg,30,dc,0.0030710172744721686,0.0,100
1162,ViT_T16,PlantDataset,ImageNet_AugReg,30,knn,0.09298263953596012,0.021307390355268803,100
1163,ViT_T16,PlantDataset,ImageNet_AugReg,30,lr,0.6123506114616485,0.019023710879030164,100
1164,ViT_T16,PlantDataset,Plant,1,dc,0.0030710172744721686,0.0,100
1165,ViT_T16,PlantDataset,Plant,1,knn,0.32945836955237673,0.03949146869739033,100
1166,ViT_T16,PlantDataset,Plant,1,lr,0.3305784866498023,0.03744721165653655,100
1167,ViT_T16,PlantDataset,Plant,10,dc,0.0030710172744721686,0.0,100
1168,ViT_T16,PlantDataset,Plant,10,knn,0.5361739838199854,0.025633871280980228,100
1169,ViT_T16,PlantDataset,Plant,10,lr,0.6544221547342562,0.02506586717253162,100
1170,ViT_T16,PlantDataset,Plant,3,dc,0.0030710172744721686,0.0,100
1171,ViT_T16,PlantDataset,Plant,3,knn,0.4366032296021895,0.030902219271048074,100
1172,ViT_T16,PlantDataset,Plant,3,lr,0.4905546938140992,0.031725131843927744,100
1173,ViT_T16,PlantDataset,Plant,30,dc,0.0030710172744721686,0.0,100
1174,ViT_T16,PlantDataset,Plant,30,knn,0.6227236499351532,0.025304833212497213,100
1175,ViT_T16,PlantDataset,Plant,30,lr,0.7618029457906773,0.01980082444484057,100
1176,ViT_T16,PlantDataset,Random,1,dc,0.0030710172744721686,0.0,100
1177,ViT_T16,PlantDataset,Random,1,knn,0.09519331098951556,0.01971018222424517,100
1178,ViT_T16,PlantDataset,Random,1,lr,0.10153170340531538,0.020607231902809074,100
1179,ViT_T16,PlantDataset,Random,10,dc,0.0030710172744721686,0.0,100
1180,ViT_T16,PlantDataset,Random,10,knn,0.14483512817455677,0.016873062831945805,100
1181,ViT_T16,PlantDataset,Random,10,lr,0.20997905552497734,0.01873587674321606,100
1182,ViT_T16,PlantDataset,Random,3,dc,0.0030710172744721686,0.0,100
1183,ViT_T16,PlantDataset,Random,3,knn,0.11561624864003361,0.01852621010476608,100
1184,ViT_T16,PlantDataset,Random,3,lr,0.14791559147435346,0.021467454163763316,100
1185,ViT_T16,PlantDataset,Random,30,dc,0.0030710172744721686,0.0,100
1186,ViT_T16,PlantDataset,Random,30,knn,0.1762544281762692,0.017416575722188795,100
1187,ViT_T16,PlantDataset,Random,30,lr,0.2768346475626114,0.017121724040874767,100
1188,ResNet50,PlantDoc,Derma_SSL_SimCLR,1,dc,0.003179144810046097,0.0,100
1189,ResNet50,PlantDoc,Derma_SSL_SimCLR,1,knn,0.07368938881092953,0.020880282388254862,100
1190,ResNet50,PlantDoc,Derma_SSL_SimCLR,1,lr,0.04652077457334942,0.016918440178751902,100
1191,ResNet50,PlantDoc,Derma_SSL_SimCLR,10,dc,0.003179144810046097,0.0,100
1192,ResNet50,PlantDoc,Derma_SSL_SimCLR,10,knn,0.12133009104150566,0.02152353387991238,100
1193,ResNet50,PlantDoc,Derma_SSL_SimCLR,10,lr,0.06391539050191213,0.014485964211631,100
1194,ResNet50,PlantDoc,Derma_SSL_SimCLR,3,dc,0.003179144810046097,0.0,100
1195,ResNet50,PlantDoc,Derma_SSL_SimCLR,3,knn,0.09253083917989596,0.023301656324259058,100
1196,ResNet50,PlantDoc,Derma_SSL_SimCLR,3,lr,0.05431201149161197,0.016007018151602256,100
1197,ResNet50,PlantDoc,Derma_SSL_SimCLR,30,dc,0.003179144810046097,0.0,100
1198,ResNet50,PlantDoc,Derma_SSL_SimCLR,30,knn,0.1596735608431502,0.020186046178396328,100
1199,ResNet50,PlantDoc,Derma_SSL_SimCLR,30,lr,0.06311392685261824,0.010314768420384346,100
1200,ResNet50,PlantDoc,ImageNet_1k_SL_V1,1,dc,0.003179144810046097,0.0,100
1201,ResNet50,PlantDoc,ImageNet_1k_SL_V1,1,knn,0.1251380152037541,0.0261410253372562,100
1202,ResNet50,PlantDoc,ImageNet_1k_SL_V1,1,lr,0.1478776212534469,0.025122144810882815,100
1203,ResNet50,PlantDoc,ImageNet_1k_SL_V1,10,dc,0.003179144810046097,0.0,100
1204,ResNet50,PlantDoc,ImageNet_1k_SL_V1,10,knn,0.25136977808823274,0.03702429243900448,100
1205,ResNet50,PlantDoc,ImageNet_1k_SL_V1,10,lr,0.39346394959312714,0.032237779855995165,100
1206,ResNet50,PlantDoc,ImageNet_1k_SL_V1,3,dc,0.003179144810046097,0.0,100
1207,ResNet50,PlantDoc,ImageNet_1k_SL_V1,3,knn,0.18000478877264794,0.031770508598447725,100
1208,ResNet50,PlantDoc,ImageNet_1k_SL_V1,3,lr,0.2543738085352516,0.02971544632420136,100
1209,ResNet50,PlantDoc,ImageNet_1k_SL_V1,30,dc,0.003179144810046097,0.0,100
1210,ResNet50,PlantDoc,ImageNet_1k_SL_V1,30,knn,0.3268290637747565,0.030183716564367434,100
1211,ResNet50,PlantDoc,ImageNet_1k_SL_V1,30,lr,0.49624471675778686,0.02438051895603234,100
1212,ResNet50,PlantDoc,ImageNet_1k_SSL_SimCLR,1,dc,0.003179144810046097,0.0,100
1213,ResNet50,PlantDoc,ImageNet_1k_SSL_SimCLR,1,knn,0.05052903405692685,0.017468892849448622,100
1214,ResNet50,PlantDoc,ImageNet_1k_SSL_SimCLR,1,lr,0.05005665328821478,0.015539755020643767,100
1215,ResNet50,PlantDoc,ImageNet_1k_SSL_SimCLR,10,dc,0.003179144810046097,0.0,100
1216,ResNet50,PlantDoc,ImageNet_1k_SSL_SimCLR,10,knn,0.06502683237017143,0.01673867014356558,100
1217,ResNet50,PlantDoc,ImageNet_1k_SSL_SimCLR,10,lr,0.07971654712640913,0.016883470375584516,100
1218,ResNet50,PlantDoc,ImageNet_1k_SSL_SimCLR,3,dc,0.003179144810046097,0.0,100
1219,ResNet50,PlantDoc,ImageNet_1k_SSL_SimCLR,3,knn,0.05788485853120755,0.0180251812286247,100
1220,ResNet50,PlantDoc,ImageNet_1k_SSL_SimCLR,3,lr,0.06310118710894953,0.016037473740863253,100
1221,ResNet50,PlantDoc,ImageNet_1k_SSL_SimCLR,30,dc,0.003179144810046097,0.0,100
1222,ResNet50,PlantDoc,ImageNet_1k_SSL_SimCLR,30,knn,0.07771546933854927,0.01660781201911857,100
1223,ResNet50,PlantDoc,ImageNet_1k_SSL_SimCLR,30,lr,0.09559626923491579,0.016690757330396475,100
1224,ResNet50,PlantDoc,PDDD,1,dc,0.003179144810046097,0.0,100
1225,ResNet50,PlantDoc,PDDD,1,knn,0.16909037023013582,0.03091871975923786,100
1226,ResNet50,PlantDoc,PDDD,1,lr,0.20036644725956665,0.0351921412233795,100
1227,ResNet50,PlantDoc,PDDD,10,dc,0.003179144810046097,0.0,100
1228,ResNet50,PlantDoc,PDDD,10,knn,0.30562406264764697,0.039562908654307165,100
1229,ResNet50,PlantDoc,PDDD,10,lr,0.46784084593485353,0.0342025960857329,100
1230,ResNet50,PlantDoc,PDDD,3,dc,0.003179144810046097,0.0,100
1231,ResNet50,PlantDoc,PDDD,3,knn,0.2356150310738212,0.03100776227088034,100
1232,ResNet50,PlantDoc,PDDD,3,lr,0.31918054608846214,0.03772836364095757,100
1233,ResNet50,PlantDoc,PDDD,30,dc,0.003179144810046097,0.0,100
1234,ResNet50,PlantDoc,PDDD,30,knn,0.3788197841060319,0.029384244304816856,100
1235,ResNet50,PlantDoc,PDDD,30,lr,0.5900970827835617,0.023882330284318798,100
1236,ResNet50,PlantDoc,Random,1,dc,0.003179144810046097,0.0,100
1237,ResNet50,PlantDoc,Random,1,knn,0.04107237622979134,0.01501636312017575,100
1238,ResNet50,PlantDoc,Random,1,lr,0.04831903334466725,0.016190479225614503,100
1239,ResNet50,PlantDoc,Random,10,dc,0.003179144810046097,0.0,100
1240,ResNet50,PlantDoc,Random,10,knn,0.05068101650685405,0.014608156148465067,100
1241,ResNet50,PlantDoc,Random,10,lr,0.08774585610259676,0.01832394302760816,100
1242,ResNet50,PlantDoc,Random,3,dc,0.003179144810046097,0.0,100
1243,ResNet50,PlantDoc,Random,3,knn,0.044648854506300586,0.017263059508158783,100
1244,ResNet50,PlantDoc,Random,3,lr,0.06079881185493188,0.01812495386944266,100
1245,ResNet50,PlantDoc,Random,30,dc,0.003179144810046097,0.0,100
1246,ResNet50,PlantDoc,Random,30,knn,0.058155768864196204,0.01572623608142456,100
1247,ResNet50,PlantDoc,Random,30,lr,0.11451980561732865,0.021658702304606158,100
1248,ViT_T16,PlantDoc,Derma,1,dc,0.003179144810046097,0.0,100
1249,ViT_T16,PlantDoc,Derma,1,knn,0.0846671104662865,0.02288327692194955,100
1250,ViT_T16,PlantDoc,Derma,1,lr,0.08926532537817926,0.02229820498828371,100
1251,ViT_T16,PlantDoc,Derma,10,dc,0.003179144810046097,0.0,100
1252,ViT_T16,PlantDoc,Derma,10,knn,0.17578877056241105,0.02781080347498038,100
1253,ViT_T16,PlantDoc,Derma,10,lr,0.21818553707247051,0.02444823934036178,100
1254,ViT_T16,PlantDoc,Derma,3,dc,0.003179144810046097,0.0,100
1255,ViT_T16,PlantDoc,Derma,3,knn,0.12467379481999526,0.025340053397926846,100
1256,ViT_T16,PlantDoc,Derma,3,lr,0.14499814768399977,0.02458169259989371,100
1257,ViT_T16,PlantDoc,Derma,30,dc,0.003179144810046097,0.0,100
1258,ViT_T16,PlantDoc,Derma,30,knn,0.21646674482182976,0.028203076845810773,100
1259,ViT_T16,PlantDoc,Derma,30,lr,0.27712076237061184,0.025089468529445706,100
1260,ViT_T16,PlantDoc,ImageNet_1k_SL_WinKawaks,1,dc,0.003179144810046097,0.0,100
1261,ViT_T16,PlantDoc,ImageNet_1k_SL_WinKawaks,1,knn,0.1144466983893905,0.024470238804870644,100
1262,ViT_T16,PlantDoc,ImageNet_1k_SL_WinKawaks,1,lr,0.1289061771300652,0.02350291017170267,100
1263,ViT_T16,PlantDoc,ImageNet_1k_SL_WinKawaks,10,dc,0.003179144810046097,0.0,100
1264,ViT_T16,PlantDoc,ImageNet_1k_SL_WinKawaks,10,knn,0.22850605288264508,0.03686305929527118,100
1265,ViT_T16,PlantDoc,ImageNet_1k_SL_WinKawaks,10,lr,0.3504805370909103,0.0341392363090793,100
1266,ViT_T16,PlantDoc,ImageNet_1k_SL_WinKawaks,3,dc,0.003179144810046097,0.0,100
1267,ViT_T16,PlantDoc,ImageNet_1k_SL_WinKawaks,3,knn,0.16272816076269486,0.032467102308679226,100
1268,ViT_T16,PlantDoc,ImageNet_1k_SL_WinKawaks,3,lr,0.22088742286563054,0.03353682748383372,100
1269,ViT_T16,PlantDoc,ImageNet_1k_SL_WinKawaks,30,dc,0.003179144810046097,0.0,100
1270,ViT_T16,PlantDoc,ImageNet_1k_SL_WinKawaks,30,knn,0.29004780536755564,0.023716238758112455,100
1271,ViT_T16,PlantDoc,ImageNet_1k_SL_WinKawaks,30,lr,0.4544353921982908,0.024477147800750648,100
1272,ViT_T16,PlantDoc,ImageNet_1k_SSL_Dino,1,dc,0.003179144810046097,0.0,100
1273,ViT_T16,PlantDoc,ImageNet_1k_SSL_Dino,1,knn,0.14707642051313458,0.024406334269769982,100
1274,ViT_T16,PlantDoc,ImageNet_1k_SSL_Dino,1,lr,0.15531893630123436,0.0270663788538584,100
1275,ViT_T16,PlantDoc,ImageNet_1k_SSL_Dino,10,dc,0.003179144810046097,0.0,100
1276,ViT_T16,PlantDoc,ImageNet_1k_SSL_Dino,10,knn,0.2778722289786342,0.040301769921734384,100
1277,ViT_T16,PlantDoc,ImageNet_1k_SSL_Dino,10,lr,0.37942097109075,0.0309707936595433,100
1278,ViT_T16,PlantDoc,ImageNet_1k_SSL_Dino,3,dc,0.003179144810046097,0.0,100
1279,ViT_T16,PlantDoc,ImageNet_1k_SSL_Dino,3,knn,0.2028230701980319,0.03417463796840732,100
1280,ViT_T16,PlantDoc,ImageNet_1k_SSL_Dino,3,lr,0.24958273564238873,0.032577152498742774,100
1281,ViT_T16,PlantDoc,ImageNet_1k_SSL_Dino,30,dc,0.003179144810046097,0.0,100
1282,ViT_T16,PlantDoc,ImageNet_1k_SSL_Dino,30,knn,0.3429922693895147,0.03142794665826734,100
1283,ViT_T16,PlantDoc,ImageNet_1k_SSL_Dino,30,lr,0.48289980910626085,0.02599181709343373,100
1284,ViT_T16,PlantDoc,ImageNet_AugReg,1,dc,0.003179144810046097,0.0,100
1285,ViT_T16,PlantDoc,ImageNet_AugReg,1,knn,0.03825407695457581,0.014398377554192236,100
1286,ViT_T16,PlantDoc,ImageNet_AugReg,1,lr,0.058128638389717435,0.018032345116844924,100
1287,ViT_T16,PlantDoc,ImageNet_AugReg,10,dc,0.003179144810046097,0.0,100
1288,ViT_T16,PlantDoc,ImageNet_AugReg,10,knn,0.06550330232259233,0.0213683525160404,100
1289,ViT_T16,PlantDoc,ImageNet_AugReg,10,lr,0.2363548924627329,0.02869532834639057,100
1290,ViT_T16,PlantDoc,ImageNet_AugReg,3,dc,0.003179144810046097,0.0,100
1291,ViT_T16,PlantDoc,ImageNet_AugReg,3,knn,0.05028340781395038,0.015759559532671986,100
1292,ViT_T16,PlantDoc,ImageNet_AugReg,3,lr,0.12819473086923888,0.024927515380167357,100
1293,ViT_T16,PlantDoc,ImageNet_AugReg,30,dc,0.003179144810046097,0.0,100
1294,ViT_T16,PlantDoc,ImageNet_AugReg,30,knn,0.07884894467993327,0.02266615244279694,100
1295,ViT_T16,PlantDoc,ImageNet_AugReg,30,lr,0.35844496411855326,0.024856431422531227,100
1296,ViT_T16,PlantDoc,Plant,1,dc,0.003179144810046097,0.0,100
1297,ViT_T16,PlantDoc,Plant,1,knn,0.15565494038320588,0.02720619628746788,100
1298,ViT_T16,PlantDoc,Plant,1,lr,0.15732361179169074,0.02719201311724899,100
1299,ViT_T16,PlantDoc,Plant,10,dc,0.003179144810046097,0.0,100
1300,ViT_T16,PlantDoc,Plant,10,knn,0.2911379632588755,0.031175869663268036,100
1301,ViT_T16,PlantDoc,Plant,10,lr,0.3844706927816588,0.030887220545749258,100
1302,ViT_T16,PlantDoc,Plant,3,dc,0.003179144810046097,0.0,100
1303,ViT_T16,PlantDoc,Plant,3,knn,0.21760170874283216,0.03434917863794903,100
1304,ViT_T16,PlantDoc,Plant,3,lr,0.2519070314022523,0.03379015585306043,100
1305,ViT_T16,PlantDoc,Plant,30,dc,0.003179144810046097,0.0,100
1306,ViT_T16,PlantDoc,Plant,30,knn,0.3574843217580332,0.029472328966532756,100
1307,ViT_T16,PlantDoc,Plant,30,lr,0.5056795033593405,0.026505572696952324,100
1308,ViT_T16,PlantDoc,Random,1,dc,0.003179144810046097,0.0,100
1309,ViT_T16,PlantDoc,Random,1,knn,0.0435677074962429,0.014973219016273926,100
1310,ViT_T16,PlantDoc,Random,1,lr,0.04372447983382769,0.014239486863410405,100
1311,ViT_T16,PlantDoc,Random,10,dc,0.003179144810046097,0.0,100
1312,ViT_T16,PlantDoc,Random,10,knn,0.06445482782485051,0.01842993859848081,100
1313,ViT_T16,PlantDoc,Random,10,lr,0.06928189548857402,0.015218369332701187,100
1314,ViT_T16,PlantDoc,Random,3,dc,0.003179144810046097,0.0,100
1315,ViT_T16,PlantDoc,Random,3,knn,0.051459188025462115,0.015621772784783121,100
1316,ViT_T16,PlantDoc,Random,3,lr,0.05781383119422042,0.014718773819454582,100
1317,ViT_T16,PlantDoc,Random,30,dc,0.003179144810046097,0.0,100
1318,ViT_T16,PlantDoc,Random,30,knn,0.07477864580344419,0.02034712676501476,100
1319,ViT_T16,PlantDoc,Random,30,lr,0.08259579552216845,0.015520978497374825,100
1320,ResNet50,PlantVillage,Derma_SSL_SimCLR,1,dc,0.0006039689387402933,0.0,100
1321,ResNet50,PlantVillage,Derma_SSL_SimCLR,1,knn,0.1384207613810615,0.01468627400976046,100
1322,ResNet50,PlantVillage,Derma_SSL_SimCLR,1,lr,0.06862478839261571,0.012246498659856457,100
1323,ResNet50,PlantVillage,Derma_SSL_SimCLR,10,dc,0.0006039689387402933,0.0,100
1324,ResNet50,PlantVillage,Derma_SSL_SimCLR,10,knn,0.2440230611012965,0.009436135431398453,100
1325,ResNet50,PlantVillage,Derma_SSL_SimCLR,10,lr,0.1131175826051715,0.014150279455410164,100
1326,ResNet50,PlantVillage,Derma_SSL_SimCLR,100,dc,0.0006039689387402933,0.0,100
1327,ResNet50,PlantVillage,Derma_SSL_SimCLR,100,knn,0.36943736674286226,0.005139744215411657,100
1328,ResNet50,PlantVillage,Derma_SSL_SimCLR,100,lr,0.13661763306992145,0.0054551666104040554,100
1329,ResNet50,PlantVillage,Derma_SSL_SimCLR,3,dc,0.0006039689387402933,0.0,100
1330,ResNet50,PlantVillage,Derma_SSL_SimCLR,3,knn,0.18834788268865155,0.012727271904582164,100
1331,ResNet50,PlantVillage,Derma_SSL_SimCLR,3,lr,0.08983858547444712,0.015058763423466537,100
1332,ResNet50,PlantVillage,Derma_SSL_SimCLR,30,dc,0.0006039689387402933,0.0,100
1333,ResNet50,PlantVillage,Derma_SSL_SimCLR,30,knn,0.3046724961889642,0.006339053744507741,100
1334,ResNet50,PlantVillage,Derma_SSL_SimCLR,30,lr,0.12532566320778005,0.00976773425909247,100
1335,ResNet50,PlantVillage,ImageNet_1k_SL_V1,1,dc,0.0006039689387402933,0.0,100
1336,ResNet50,PlantVillage,ImageNet_1k_SL_V1,1,knn,0.3720877714124569,0.026470471716437516,100
1337,ResNet50,PlantVillage,ImageNet_1k_SL_V1,1,lr,0.4068952359656417,0.025953976856467574,100
1338,ResNet50,PlantVillage,ImageNet_1k_SL_V1,10,dc,0.0006039689387402933,0.0,100
1339,ResNet50,PlantVillage,ImageNet_1k_SL_V1,10,knn,0.6454200002579918,0.012073978646700755,100
1340,ResNet50,PlantVillage,ImageNet_1k_SL_V1,10,lr,0.7896041202403461,0.010209257666917966,100
1341,ResNet50,PlantVillage,ImageNet_1k_SL_V1,100,dc,0.0006039689387402933,0.0,100
1342,ResNet50,PlantVillage,ImageNet_1k_SL_V1,100,knn,0.8036978976242465,0.005616513838135639,100
1343,ResNet50,PlantVillage,ImageNet_1k_SL_V1,100,lr,0.9254501856207777,0.0030160729334109747,100
1344,ResNet50,PlantVillage,ImageNet_1k_SL_V1,3,dc,0.0006039689387402933,0.0,100
1345,ResNet50,PlantVillage,ImageNet_1k_SL_V1,3,knn,0.5151566524545838,0.020906936911360446,100
1346,ResNet50,PlantVillage,ImageNet_1k_SL_V1,3,lr,0.627855735942756,0.01734725825789949,100
1347,ResNet50,PlantVillage,ImageNet_1k_SL_V1,30,dc,0.0006039689387402933,0.0,100
1348,ResNet50,PlantVillage,ImageNet_1k_SL_V1,30,knn,0.7300200925639645,0.007910902000222588,100
1349,ResNet50,PlantVillage,ImageNet_1k_SL_V1,30,lr,0.874855178294652,0.0054485610008379705,100
1350,ResNet50,PlantVillage,ImageNet_1k_SSL_SimCLR,1,dc,0.0006039689387402933,0.0,100
1351,ResNet50,PlantVillage,ImageNet_1k_SSL_SimCLR,1,knn,0.07907155412891606,0.009660686741592124,100
1352,ResNet50,PlantVillage,ImageNet_1k_SSL_SimCLR,1,lr,0.0965973331939368,0.01264138630194468,100
1353,ResNet50,PlantVillage,ImageNet_1k_SSL_SimCLR,10,dc,0.0006039689387402933,0.0,100
1354,ResNet50,PlantVillage,ImageNet_1k_SSL_SimCLR,10,knn,0.14492629321208303,0.007611956512645969,100
1355,ResNet50,PlantVillage,ImageNet_1k_SSL_SimCLR,10,lr,0.24776027018183744,0.008169278597930704,100
1356,ResNet50,PlantVillage,ImageNet_1k_SSL_SimCLR,100,dc,0.0006039689387402933,0.0,100
1357,ResNet50,PlantVillage,ImageNet_1k_SSL_SimCLR,100,knn,0.23061310819149144,0.005594971664828749,100
1358,ResNet50,PlantVillage,ImageNet_1k_SSL_SimCLR,100,lr,0.40385452181362724,0.004287084703184447,100
1359,ResNet50,PlantVillage,ImageNet_1k_SSL_SimCLR,3,dc,0.0006039689387402933,0.0,100
1360,ResNet50,PlantVillage,ImageNet_1k_SSL_SimCLR,3,knn,0.11025539237453127,0.00804704745232838,100
1361,ResNet50,PlantVillage,ImageNet_1k_SSL_SimCLR,3,lr,0.16657641850472502,0.01048722002291518,100
1362,ResNet50,PlantVillage,ImageNet_1k_SSL_SimCLR,30,dc,0.0006039689387402933,0.0,100
1363,ResNet50,PlantVillage,ImageNet_1k_SSL_SimCLR,30,knn,0.1773387858598556,0.005748468083703011,100
1364,ResNet50,PlantVillage,ImageNet_1k_SSL_SimCLR,30,lr,0.3264473685450893,0.007583336325751311,100
1365,ResNet50,PlantVillage,PDDD,1,dc,0.0006039689387402933,0.0,100
1366,ResNet50,PlantVillage,PDDD,1,knn,0.5441207472857795,0.02910254384568684,100
1367,ResNet50,PlantVillage,PDDD,1,lr,0.6146002013903966,0.029462985630542945,100
1368,ResNet50,PlantVillage,PDDD,10,dc,0.0006039689387402933,0.0,100
1369,ResNet50,PlantVillage,PDDD,10,knn,0.8371899696520094,0.011067210381893542,100
1370,ResNet50,PlantVillage,PDDD,10,lr,0.9168301426660962,0.007518738961503756,100
1371,ResNet50,PlantVillage,PDDD,100,dc,0.0006039689387402933,0.0,100
1372,ResNet50,PlantVillage,PDDD,100,knn,0.9508727270954602,0.003912501356909639,100
1373,ResNet50,PlantVillage,PDDD,100,lr,0.9812332033706048,0.0019213121009194446,100
1374,ResNet50,PlantVillage,PDDD,3,dc,0.0006039689387402933,0.0,100
1375,ResNet50,PlantVillage,PDDD,3,knn,0.7130033671763505,0.02019014916480705,100
1376,ResNet50,PlantVillage,PDDD,3,lr,0.8112119506212041,0.015682413873076687,100
1377,ResNet50,PlantVillage,PDDD,30,dc,0.0006039689387402933,0.0,100
1378,ResNet50,PlantVillage,PDDD,30,knn,0.9078151834699892,0.006611085476550144,100
1379,ResNet50,PlantVillage,PDDD,30,lr,0.9599105864603125,0.004982273594354251,100
1380,ResNet50,PlantVillage,Random,1,dc,0.0006039689387402933,0.0,100
1381,ResNet50,PlantVillage,Random,1,knn,0.06232422300603356,0.008024982454578649,100
1382,ResNet50,PlantVillage,Random,1,lr,0.10226938813593414,0.011886977293505109,100
1383,ResNet50,PlantVillage,Random,10,dc,0.0006039689387402933,0.0,100
1384,ResNet50,PlantVillage,Random,10,knn,0.12755775674729372,0.006208594257790723,100
1385,ResNet50,PlantVillage,Random,10,lr,0.32554653387646304,0.009711011107044124,100
1386,ResNet50,PlantVillage,Random,100,dc,0.0006039689387402933,0.0,100
1387,ResNet50,PlantVillage,Random,100,knn,0.2270070367009177,0.01033370116329683,100
1388,ResNet50,PlantVillage,Random,100,lr,0.5454726525225682,0.006500149467151388,100
1389,ResNet50,PlantVillage,Random,3,dc,0.0006039689387402933,0.0,100
1390,ResNet50,PlantVillage,Random,3,knn,0.08786532365180723,0.0066953223764329006,100
1391,ResNet50,PlantVillage,Random,3,lr,0.19374078627348207,0.01303348820495921,100
1392,ResNet50,PlantVillage,Random,30,dc,0.0006039689387402933,0.0,100
1393,ResNet50,PlantVillage,Random,30,knn,0.17603845593721157,0.0083691795862436,100
1394,ResNet50,PlantVillage,Random,30,lr,0.44402770220747306,0.007657622480190461,100
1395,ViT_T16,PlantVillage,Derma,1,dc,0.0006039689387402933,0.0,100
1396,ViT_T16,PlantVillage,Derma,1,knn,0.35742321900008095,0.023869919725571304,100
